BATCH,CONTEXT LENGTH,CURSOR POSITION,COMPLETION LENGTH,WITH HISTORY,BEFORE CURSOR,AFTER CURSOR,GENERATED TEXT,HIDDEN MASKET TEXT
17,short,sentence_end,short,True,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...",Yesterday's vote,"The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,short,sentence_end,short,False,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...",The new legislation aims to,"The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,short,sentence_end,medium,True,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...",Yesterday's vote saw MPs approve changes to the legislation to make it legally watert,"The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,short,sentence_end,medium,False,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...",The new legislation aims to make it harder for courts to block future attempts to send people there.,"The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,short,sentence_end,long,True,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...","Yesterday's vote saw MPs approve changes to the legislation designed to make it lawful. What happens next? The bill goes back to the House of Lords, where peers are expected to debate and vote on it today. If approved","The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,short,sentence_end,long,False,"...22 - central to his premiership. Under the plan, some migrants who cross the Channel in small boats could be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.","Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fightin...","The new legislation would give ministers powers to override that ruling and send people to Africa for processing their asylum claims instead.

The government argues this will deter illegal migration across the English Channel, but critics say it is a breach","The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts""."
17,medium,sentence_middle,short,True,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",anda plan.,"anda policy.
What happens next?"
17,medium,sentence_middle,short,False,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",anda plan.,"anda policy.
What happens next?"
17,medium,sentence_middle,medium,True,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",anda plan.,"anda policy.
What happens next?"
17,medium,sentence_middle,medium,False,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",anda plan.,"anda policy.
What happens next?"
17,medium,sentence_middle,long,True,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...","anda plan. Meanwhile, the UN refugee agency has urged the UK to abandon the plan, warning it risks setting a dangerous precedent for other countries to follow suit. The UNHCR says the UK should focus on improving reception conditions for refugees arriving","anda policy.
What happens next?"
17,medium,sentence_middle,long,False,"...ews conference ""bizarre"". Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rw","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...","anda plan.

Boris Johnson has been accused of being ""out of touch"" with public opinion following tonight's Commons vote approving plans to send migrants to Rwanda. The former prime minister told Sky News: ""It","anda policy.
What happens next?"
17,medium,sentence_end,short,True,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",Shadow home secretary Yv,"Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,medium,sentence_end,short,False,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",Shadow home secretary Yv,"Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,medium,sentence_end,medium,True,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...","Shadow home secretary Yvette Cooper said: ""This is not a victory speech, it's","Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,medium,sentence_end,medium,False,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...",Shadow home secretary Yvette Cooper accused Mr Johnson of trying to distract attention away from the cost-,"Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,medium,sentence_end,long,True,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...","Shadow home secretary Yvette Cooper said: ""This isn't a victory for Boris Johnson, it's a defeat for him. His own MPs voted against him, his own policies are falling apart, and the courts have ruled against","Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,medium,sentence_end,long,False,"...-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to fail"".
And Labour called today's news conference ""bizarre"".","Sunak is under pressure to deliver on his flagship policy, with no-one sent to Rwanda yet. He was pushed by journalists to say when the first flights would take off - he stressed he wanted flights ""as...","Shadow home secretary Yvette Cooper accused Mr Johnson of trying to distract attention away from his own failures. She told Sky News: ""It just feels like another distraction tactic.""

Boris Johnson has hailed the passing of controversial","Stephen Kinnock said the government should work with European partners to ""go after criminal gangs"" trafficking people rather than ""headline chasing gimmicks"" like Sunak's Rwanda policy.
What happens next?"
17,long,sentence_middle,short,True,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",Conservative MPs opposed to,"r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_middle,short,False,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",immigration minister Robert Jenrick,"r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_middle,medium,True,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",Conservative MPs including former PM Theresa May and ex-chancellor Philip Hammond have spoken,"r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_middle,medium,False,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","Home Secretary Priti Patel, who championed the original policy, resigned before the election amid","r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_middle,long,True,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","PM Boris Johnson has backed the move, telling Sky News: ""This is absolutely essential because otherwise we'll see thousands upon thousands of illegal immigrants coming across the channel every single day."" But critics argue it breaches international law and human rights obligations","r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_middle,long,False,"...ent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges. Forme","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","immigration minister Robert Jenrick told Sky News this morning: ""I think there are going to be significant obstacles ahead."" What happens now? The bill goes to the Lords tomorrow, where it faces opposition from peers. We'll bring you updates","r independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,short,True,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",Why it matters The R,"Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,short,False,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",The UK government,"Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,medium,True,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...",Why is it controversial? Critics argue sending refugees thousands of miles away to a country they don',"Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,medium,False,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","Here are the key points:

* The prime minister told MPs yesterday that the UK had","Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,long,True,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","Here's what else happened during PMQs:

* Boris Johnson faced questions over his role in the Greensill affair. He denied knowing anything about the loan guarantees given to the collapsed finance firm until after it became publicly known","Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
17,long,sentence_end,long,False,"...d be sent to Rwanda. But an earlier version was ruled unlawful by the Supreme Court in November.
The new bill could be held up in the Lords, and is likely to face a series of further legal challenges.","Lib Dem leader Ed Davey said that instead of tackling cost-of-living issues and problems in the NHS, the government was ""too busy fighting over an unworkable and expensive policy that is destined to f...","What happens now? The bill goes to the Lords tomorrow, where it faces significant opposition. We'll bring you updates throughout the day.

The UK government has won a vote in the House of Commons approving plans to send some as","Former independent reviewer of terrorism legislation Lord Carlile warned it was ""a step towards totalitarianism"" for ministers ""to place themselves above the courts"".
Despite dozens of Tory backbenchers rebelling to back unsuccessful amendments aimed at making the bill tougher, the PM insisted last night's vote showed his party was ""completely united"". ""I'm fighting every day to get the flights off to Rwanda,"" he added."
18,no,sentence_middle,short,True,It has been described as the U,,AE's 'C,"K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_middle,short,False,It has been described as the U,,.,"K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_middle,medium,True,It has been described as the U,,AE’s “most ambitious project” – a $6 billion artificial island shaped like a palm tree,"K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_middle,medium,False,It has been described as the U,,.,"K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_middle,long,True,It has been described as the U,,"AE’s “most ambitious project” and a symbol of its economic diversification efforts. Now, Dubai’s $4bn Museum of the Future is set to open its doors to visitors on Saturday, offering a glimpse into how technology might shape","K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_middle,long,False,It has been described as the U,,".S.'s ""most important"" national monument, and it's easy to see why: The Grand Canyon is a natural wonder unlike any other in North America. Carved by the Colorado River over millions of years, this massive ge","K's most widespread miscarriage of justice.
Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,short,True,It has been described as the UK's most widespread miscarriage of justice.,,More than 60,"Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,short,False,It has been described as the UK's most widespread miscarriage of justice.,,The case of the Birmingham,"Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,medium,True,It has been described as the UK's most widespread miscarriage of justice.,,"The case of the Birmingham Six, six Irishmen falsely accused of planting bombs in Birmingham in","Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,medium,False,It has been described as the UK's most widespread miscarriage of justice.,,"The case of the Birmingham Six, six Irishmen wrongly convicted in 1975 for","Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,long,True,It has been described as the UK's most widespread miscarriage of justice.,,"More than 60 years after the event, the case of the Birmingham Six still resonates deeply in Irish communities across Britain.

On 21 March 1975, six Irishmen – Hugh Callaghan, Patrick Hill","Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,no,sentence_end,long,False,It has been described as the UK's most widespread miscarriage of justice.,,"The case of the Birmingham Six, six Irishmen wrongly convicted in 1975 for a bombing at the Mulberry Bush pub in Birmingham that killed two people and injured twenty-one others. They were released after fifteen years when new","Mr Castleton's branch was found to have a £25,000 shortfall and he was subsequently suspended following an audit almost 20 years ago. The Post Office spent two years and £320,000 pursuing him for the missing money through the civil courts."
18,short,sentence_middle,short,True,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",emerged that the company paid,"rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_middle,short,False,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",was leaked about the,"rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_middle,medium,True,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",emerged that it paid millions to a company linked to the Chinese Communist Party.,"rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_middle,medium,False,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",was leaked about its alleged involvement in the scandal.,"rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_middle,long,True,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...","leaks were revealed.

Fujitsu has denied any involvement in the leak of sensitive information relating to the UK’s nuclear weapons programme.

But Labour MP Chris Bryant demanded answers from the Government over why it had awarded £","rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_middle,long,False,"...t said the technology firm had written to the Cabinet Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after info","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...","was leaked about its involvement with China's Huawei Technologies Co Ltd.

The UK Government has been under pressure over its handling of security concerns surrounding Chinese tech giant Huawei and its relationship with suppliers such as Fujits","rmation about the scandal involving Horizon emerged.
The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,short,True,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",Fujits,"The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,short,False,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",The company',"The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,medium,True,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",Fujitsu has denied any wrongdoing and said it acted appropriately throughout the,"The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,medium,False,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...",The company was awarded £10m contract extension last month and £25m deal,"The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,long,True,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...","Fujitsu has denied any involvement in the alleged cover-up, insisting it co-operated fully with investigators.

But the company has faced growing calls to explain why it failed to disclose details of the issue","The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
18,short,sentence_end,long,False,"...t Office to inform it of its decision.
The government has continued to award billions of pounds worth of public contracts to Fujitsu even after information about the scandal involving Horizon emerged.","Mr Burghart told the House of Commons on Thursday: ""This morning (the) Cabinet Office received a letter from Fujitsu voluntarily undertaking not to bid for government contracts whilst the inquiry is o...","The company was awarded £1bn contract extension last year and earlier this month won a deal with HM Revenue & Customs worth up to £30m over five years.

Fujitsu's UK managing director","The Post Office, which is wholly owned by the government, still uses Horizon and it paid Fujitsu £95m to extend the system for a further two years after plans to move to Amazon were abandoned."
